id,occupation,education,is_urban,housing_type,household_size,income,upi_txns_month,mobile_recharge_freq,night_light,bill_payment_consistency,ecommerce_freq,skill_level,market_density,public_transport_access,loan_amount,income_to_loan_ratio,repayment_capability
7305,Professional,Master,False,Owned,1,49650.03,22,1,False,0.7193287571416921,5,1.73,0.40653516337961604,0.5073477449724287,106776.39,0.46,57.72
7306,Student,High School,False,Rented,6,8707.04,17,1,True,0.8954119749264662,3,0.37,0.6980640471793338,0.6730117279692851,12028.3,0.72,2.88
7307,Unskilled Worker,High School,False,Rented,4,7433.63,26,1,False,0.5422811685120448,2,0.57,0.7027310780161541,0.31090469782193014,17388.44,0.43,2.04
7308,Professional,Master,False,Rented,5,143197.61,20,1,False,0.6045225486112903,4,1.49,0.9461569007302775,0.8036267209259121,134303.76,1.07,153.12
7309,Skilled Worker,High School,False,Owned,4,21250.68,25,3,True,0.558713434283557,2,0.74,0.4687895389231971,0.25519793851292844,104974.46,0.2,7.58
7310,Professional,High School,False,Owned,5,45194.17,15,3,False,0.5282092370046032,2,0.96,0.517618734741563,0.546790676218563,116748.33,0.39,21.53
7311,Retired,Bachelor,True,Government,4,16708.47,21,4,False,0.7218877369555312,4,0.67,0.2040525815225989,0.486788683069,72912.53,0.23,8.52
7312,Business,Bachelor,True,Owned,7,48317.02,12,1,True,0.9267486100071218,2,1.45,0.14282902894009233,0.6092605832527345,75613.36,0.64,53.63
7313,Service,Master,True,Rented,6,54734.64,16,1,False,0.6393614547642598,3,1.27,0.36806203946365945,0.858838724765396,233922.31,0.23,40.41
7314,Service,Bachelor,True,Owned,1,34138.3,15,4,False,0.6179794570134183,2,0.78,0.1113832526839656,0.7286548854737913,57317.2,0.6,16.75
7315,Professional,Bachelor,True,Owned,7,33570.56,24,2,False,0.8794334445326093,3,1.57,0.3152123993357263,0.7289548305364515,29192.54,1.15,50.08
7316,Unemployed,Master,True,Rented,1,21222.99,15,2,False,0.6316954579686052,2,0.46,0.3436603929469857,0.6341951860987795,57095.44,0.37,5.82
7317,Professional,Bachelor,False,Owned,5,18256.44,19,3,False,0.8045656067568019,6,1.23,0.5540599160072853,0.9507299111243483,85346.15,0.21,15.06
7318,Skilled Worker,Bachelor,True,Rented,5,16510.51,18,1,False,0.5800104638796737,4,1.03,0.2983343374842523,0.6115492020293514,39196.69,0.42,8.65
7319,Service,Master,True,Rented,2,40094.72,23,2,False,0.7020281115402215,4,1.03,0.6050104708151214,0.902309915548746,153844.72,0.26,25.64
7320,Student,Bachelor,False,Owned,3,5480.91,24,1,False,0.7727692058392563,0,0.48,0.3285485514281623,0.6999462747761952,14148.33,0.39,1.65
7321,Professional,Bachelor,True,Owned,2,34338.62,27,3,False,0.9985872772944211,4,1.16,0.5660595879256239,0.3310385663769723,151970.89,0.23,46.13
7322,Business,High School,True,Owned,5,26108.27,24,0,False,0.9276250671506079,6,1.02,0.63523499657538,0.674879186362302,36087.55,0.72,27.25
7323,Service,Bachelor,False,Rented,6,69919.62,11,4,False,0.5069433438705576,2,0.73,0.5999923863424326,0.8731640526597734,311228.79,0.22,29.75
7324,Skilled Worker,High School,True,Joint,5,18274.99,14,4,False,0.8179519479193635,4,0.78,0.6255749723812881,0.6844246262428499,20443.45,0.89,11.19
7325,Professional,Bachelor,True,Owned,4,39158.49,25,2,True,0.822295743605843,2,1.16,0.7229299244763515,0.44609153659817635,136475.58,0.29,40.32
7326,Professional,Master,True,Joint,2,26216.4,7,0,False,0.7752826760341889,0,1.91,0.24532957079328999,0.9725927026677381,57309.21,0.46,39.54
7327,Professional,Bachelor,True,Owned,3,52815.95,29,4,True,0.5136153089198046,2,1.46,0.33837143200162534,0.6193551069184077,193775.55,0.27,45.01
7328,Skilled Worker,High School,False,Owned,2,25547.29,25,3,True,0.6398108182720585,5,0.71,0.7058940912168701,0.6702241954440129,116931.48,0.22,11.35
7329,Professional,Master,True,Rented,7,38272.56,22,4,True,0.6015343505135029,2,1.55,0.7112482603618256,0.9062375316486982,2992.93,12.78,37.32
7330,Business,High School,False,Owned,1,52188.14,20,2,False,0.5175764653041144,3,1.09,0.3742197713987534,0.9504540542262453,66223.15,0.79,25.01
7331,Professional,Master,True,Owned,7,101030.81,14,0,True,0.9426036409331999,3,2.09,0.5781793571937122,0.21523973113807726,400163.02,0.25,237.37
7332,Unskilled Worker,Bachelor,True,Rented,1,19219.35,17,1,False,0.7939759316250403,4,0.66,0.44397148666267716,0.49124768969376853,33127.07,0.58,11.79
7333,Student,High School,False,Owned,2,4854.86,23,1,False,0.6300949836343122,2,0.35,0.790569104471412,0.4819247162734227,6293.99,0.77,1.09
7334,Business,PhD,False,Owned,6,41429.11,18,1,True,0.9419903894555323,3,1.94,0.5981992791743638,0.16400548029197565,35446.23,1.17,60.71
7335,Service,High School,True,Owned,7,49274.99,22,2,False,0.9248935066592123,3,0.61,0.5109450584629002,0.21419174455624196,171963.56,0.29,33.2
7336,Professional,Diploma,True,Rented,2,46331.98,19,0,True,0.614281696436329,5,1.34,0.8112575000540496,0.5970695853206263,86760.33,0.53,36.23
7337,Professional,High School,False,Rented,6,24264.22,20,0,True,0.6168469362978044,8,1.0,0.6234663264747271,0.6822551631240207,111010.37,0.22,14.47
7338,Professional,High School,True,Rented,5,70467.92,12,2,False,0.5902618917486916,4,0.92,0.3090410333796616,0.4739964441360839,274425.59,0.26,35.48
7339,Skilled Worker,High School,True,Owned,6,23171.91,21,1,False,0.5945966604562679,1,0.81,0.26505975874830356,0.9897893902129072,58569.49,0.4,13.19
7340,Business,High School,False,Rented,4,33268.56,27,2,True,0.866221724399468,0,0.98,0.4764825456061087,0.3758346080949113,33045.21,1.01,24.45
7341,Student,Master,True,Rented,1,78013.07,17,1,False,0.6199255936482437,2,0.76,0.3578611166479341,0.8079694795691582,20764.5,3.76,30.38
7342,Service,Bachelor,True,Government,3,51803.61,24,2,False,0.9150880502382128,6,1.0,0.14777877493331068,0.45666068618123845,61759.49,0.84,41.85
7343,Skilled Worker,Master,True,Rented,4,40929.57,11,1,False,0.9837825753947111,2,1.05,0.891372628883689,0.6813087097598217,191747.8,0.21,40.2
7344,Service,High School,False,Owned,6,27527.22,17,2,False,0.5278845737944804,2,0.75,0.10501043225207589,0.9309363006820046,131079.06,0.21,12.35
7345,Business,Bachelor,True,Government,7,62183.98,31,1,False,0.7644838803331058,1,1.38,0.39766793423492763,0.5555085941377361,302944.72,0.21,75.89
7346,Professional,Bachelor,False,Owned,2,76667.74,21,2,False,0.5176523557303707,2,1.26,0.3148954019295419,0.8370057649239511,114034.65,0.67,41.52
7347,Service,Bachelor,True,Owned,7,19464.34,13,1,False,0.6649462469282503,4,0.87,0.6509162228009093,0.7348096040350657,58906.82,0.33,13.0
7348,Service,Bachelor,True,Government,7,73824.74,23,1,False,0.9676054010078382,7,0.95,0.9032593992934703,0.5125781499035419,291716.49,0.25,79.26
7349,Skilled Worker,Bachelor,True,Joint,1,74025.31,14,2,False,0.683082070647929,2,0.83,0.5932753989105599,0.900509298922211,73538.24,1.01,36.83
7350,Student,High School,True,Owned,2,7988.12,23,1,True,0.8444554147816034,2,0.34,0.5055794350649825,0.351956977759758,13648.9,0.59,2.27
7351,Service,Master,True,Rented,7,42183.67,20,2,False,0.7684269001496377,3,1.26,0.9516316174478239,0.1559282962732925,122586.66,0.34,44.46
7352,Professional,Master,True,Owned,1,68610.98,15,1,False,0.793630230494925,3,1.51,0.23615735006617947,0.7155453624894387,5816.51,11.79,80.88
7353,Service,Bachelor,False,Joint,3,35411.9,22,4,True,0.9971578104336254,4,0.76,0.8296410954799722,0.7870839109257635,101456.8,0.35,26.52
7354,Business,High School,False,Joint,4,48699.5,22,2,True,0.9102480078380526,3,1.01,0.26883229097812544,0.5424392819123226,13716.11,3.55,52.28
7355,Professional,High School,True,Joint,3,30148.01,21,1,False,0.9597126880488179,3,1.03,0.5104482363102391,0.583568988358354,51643.99,0.58,27.82
7356,Skilled Worker,Bachelor,False,Owned,3,45071.3,16,1,False,0.8338698608647619,5,1.08,0.7917068809977243,0.4645017843375485,181275.23,0.25,45.55
7357,Unemployed,High School,True,Owned,4,10466.03,30,1,False,0.701465918359079,5,0.23,0.33001098324277056,0.8522763875448303,24407.04,0.43,1.62
7358,Student,High School,True,Rented,6,16285.01,23,1,False,0.6895918792248312,7,0.36,0.694158716392191,0.37171492841128206,80212.65,0.2,3.55
7359,Professional,Master,True,Rented,4,83840.18,17,1,False,0.984635692748588,1,1.48,0.5728221673973829,0.531516377559048,317639.51,0.26,119.42
7360,Unskilled Worker,Bachelor,True,Owned,6,33550.25,17,2,False,0.648889059238982,1,0.68,0.46635910630790056,0.6217664329629552,102605.61,0.33,16.27
7361,Skilled Worker,Bachelor,True,Rented,7,40437.27,22,1,True,0.5930246518169153,3,0.93,0.39183608346043264,0.556453225669775,49924.94,0.81,25.29
7362,Service,High School,True,Rented,3,8768.84,25,4,True,0.5649085201445412,0,0.73,0.942547277750577,0.9305076292956372,3801.49,2.31,3.53
7363,Business,PhD,True,Joint,7,42651.78,22,4,True,0.7720153578437605,2,1.93,0.7539302269789332,0.825125810565444,199191.55,0.21,51.3
7364,Unskilled Worker,High School,True,Rented,2,9320.49,19,2,False,0.853431027091524,7,0.54,0.12568912981491615,0.8465648668810889,1388.42,6.71,4.36
7365,Service,Master,False,Government,4,24834.49,20,2,True,0.7447938977567692,6,1.06,0.37346064042099403,0.39832176505076944,84519.77,0.29,22.22
7366,Service,Diploma,False,Rented,3,16939.35,12,1,False,0.9508646461834371,2,0.84,0.29149979316749897,0.5544014147641106,32782.37,0.52,15.77
7367,Service,Master,True,Government,3,71343.67,19,2,False,0.8689146086887163,4,1.08,0.4736003898272668,0.4162554979529749,341622.81,0.21,67.76
7368,Business,Diploma,False,Owned,3,78194.73,30,3,False,0.5862339564370678,4,0.96,0.4449818068275273,0.9550013550921442,158774.29,0.49,40.12
7369,Professional,Bachelor,True,Rented,7,70127.28,19,3,True,0.9770428559636689,7,1.61,0.37702466470734153,0.8241688619037584,187593.32,0.37,108.85
7370,Student,High School,False,Owned,2,7735.56,24,1,True,0.8274365928191506,7,0.36,0.36218542244886287,0.6838422163756825,27743.06,0.28,2.62
7371,Skilled Worker,High School,True,Joint,5,16029.63,15,1,False,0.5864005855193148,4,0.69,0.9496195557918657,0.13006748284746206,42989.65,0.37,6.53
7372,Business,Bachelor,True,Owned,5,34178.94,16,4,False,0.7195373382160946,2,1.42,0.9142325574723179,0.3288129860563478,124590.03,0.27,40.97
7373,Professional,High School,True,Owned,4,24675.9,19,0,True,0.7292110679920465,2,1.16,0.6924317024547361,0.3028161531879918,827.75,29.77,19.32
7374,Business,Bachelor,True,Government,7,91368.65,21,1,True,0.8156240983605397,2,1.47,0.5280507287527068,0.13049583755345115,346361.04,0.26,117.2
7375,Professional,High School,True,Rented,5,18054.58,23,2,True,0.9770226934815001,5,0.79,0.3461098429956179,0.3307764705396188,65200.63,0.28,12.22
7376,Professional,Master,True,Joint,1,77325.74,26,2,False,0.6947207617262375,3,1.87,0.5189177650765394,0.9495714240680646,250635.72,0.31,112.71
7377,Business,Bachelor,True,Rented,6,24968.77,24,2,False,0.7928314972210722,2,1.06,0.22182673866460884,0.3111479926826334,13189.08,1.89,17.19
7378,Service,Bachelor,True,Owned,4,41883.67,24,2,False,0.694385453072957,1,0.89,0.34318061029726943,0.9032048337894978,46486.75,0.9,24.97
7379,Business,Diploma,False,Rented,4,33148.75,21,2,False,0.9509843871365045,4,1.11,0.8142344680727603,0.47547704354320364,131185.38,0.25,33.39
7380,Professional,High School,True,Owned,3,20309.03,24,2,False,0.9787246058904365,4,0.85,0.6975227361829294,0.3982449654047271,70935.43,0.29,18.99
7381,Service,Master,False,Rented,6,32143.4,25,1,False,0.8700987400916425,0,1.34,0.6762649022958466,0.6971333189355863,4881.31,6.58,33.96
7382,Professional,Master,True,Rented,1,84885.76,12,2,True,0.6304111378601739,4,1.68,0.8816980833768638,0.9120636795234994,76453.9,1.11,107.51
7383,Unemployed,High School,True,Owned,5,3379.3,15,3,False,0.8092180910769193,2,0.18,0.7994101040494646,0.7050493359882636,1876.63,1.8,0.56
7384,Business,Bachelor,True,Owned,4,34495.22,30,4,False,0.6263933995212605,4,1.16,0.15293967081112275,0.8562990673319859,54176.63,0.64,29.34
7385,Skilled Worker,Bachelor,False,Owned,7,33073.02,21,1,False,0.7871729846686117,6,0.84,0.9717041657539746,0.21190862338337746,7285.94,4.54,23.44
7386,Service,Master,True,Owned,7,21351.36,20,1,False,0.6947450557214978,2,1.21,0.7442912597502117,0.8138496009957982,51154.04,0.42,17.56
7387,Professional,Bachelor,True,Rented,6,31580.34,19,0,False,0.8819931213607142,1,1.58,0.8819596644350113,0.24992832535012235,35200.17,0.9,43.64
7388,Retired,Bachelor,True,Government,7,60069.18,16,1,False,0.9482642531281731,4,0.86,0.2718857972348583,0.8733502479408358,31056.78,1.93,41.52
7389,Professional,Master,True,Rented,1,34113.87,22,0,True,0.5070018308993166,2,1.67,0.8433750769868905,0.9415781491907481,86759.0,0.39,24.12
7390,Service,High School,True,Rented,2,17503.47,12,4,False,0.9569399922859196,2,0.61,0.18335172006423783,0.28241317841954505,14007.39,1.25,12.22
7391,Business,Master,True,Owned,2,78195.21,20,3,False,0.629354373666904,2,1.58,0.19898277710645196,0.23072726788283254,261900.25,0.3,88.21
7392,Professional,Master,False,Owned,7,63662.79,17,0,False,0.861734970181934,0,2.12,0.2910329625000577,0.576197486830391,98607.57,0.65,119.13
7393,Unskilled Worker,Master,False,Rented,3,24835.72,25,1,True,0.6121426198207491,0,0.86,0.5467100453065379,0.4966749494899052,62585.58,0.4,11.14
7394,Business,Master,False,Rented,1,90858.13,19,3,False,0.6723698789340044,2,1.61,0.900129561270609,0.8096220456414973,307344.0,0.3,97.28
7395,Professional,Bachelor,True,Joint,4,18000.87,17,2,False,0.8070860481029734,1,1.21,0.2999373211499655,0.5109004874418569,62507.66,0.29,15.09
7396,Professional,Diploma,True,Owned,2,61315.43,22,1,False,0.5789868147528937,3,1.26,0.1229947348110159,0.4621890756606355,17240.58,3.56,47.83
7397,Professional,Bachelor,True,Owned,6,31623.9,24,2,False,0.6160605556908045,1,1.37,0.26477744559856964,0.8807681856491909,87965.99,0.36,25.32
7398,Unskilled Worker,Bachelor,False,Government,2,7082.38,28,1,False,0.7392318315752926,1,0.73,0.6622581579636827,0.44088291124090107,19587.44,0.36,3.55
7399,Skilled Worker,High School,True,Rented,6,74690.38,13,0,False,0.5593031463246536,2,0.76,0.5472088996257712,0.8207170863367788,339324.56,0.22,34.24
7400,Professional,Diploma,True,Owned,5,44030.86,17,2,False,0.5673336747715421,4,1.4,0.725240575037347,0.8169659958595523,91851.89,0.48,38.44
7401,Professional,Master,False,Rented,5,97071.36,18,2,False,0.8347426515979355,3,1.91,0.12027912582688897,0.563451986395027,231083.61,0.42,149.69
7402,Skilled Worker,Master,True,Rented,1,80837.2,14,4,False,0.9994369952309354,2,1.24,0.210489586315119,0.4616466450593161,152530.52,0.53,103.49
7403,Business,High School,True,Rented,7,20815.33,16,3,True,0.9934156385713518,3,1.08,0.1898272760588684,0.3824388599768438,10713.11,1.94,25.42
7404,Service,Master,True,Owned,5,37307.05,26,3,True,0.7492076418581124,3,1.29,0.6943594010717425,0.608077276073595,171943.32,0.22,30.57
7405,Service,Master,True,Rented,1,41740.63,17,2,False,0.8798532915514521,2,1.21,0.7391295923928879,0.7449232486668708,77624.2,0.54,49.51
7406,Professional,Bachelor,False,Owned,4,35777.0,25,1,True,0.8113805507927141,3,1.38,0.4937777050308584,0.4468998225249178,137452.9,0.26,35.18
7407,Skilled Worker,High School,True,Government,4,46049.02,18,0,False,0.5030776480376473,4,0.57,0.5464531253313365,0.9609524626883694,168915.68,0.27,11.02
7408,Retired,Bachelor,True,Owned,4,56533.97,19,5,False,0.951095550279921,3,0.89,0.2727682800793136,0.6683016679039336,224243.18,0.25,49.17
7409,Professional,High School,True,Rented,5,33357.61,22,1,False,0.8924753722452767,2,1.04,0.21242411153465524,0.2069053395136701,59134.62,0.56,33.17
7410,Business,Bachelor,True,Rented,5,60584.51,19,1,True,0.6146891575568599,1,1.25,0.5724656589193117,0.8814354632908439,221937.9,0.27,40.76
7411,Service,High School,True,Owned,3,35075.95,20,3,True,0.9849596823265191,4,0.54,0.2545601794555534,0.6946342981757135,85089.27,0.41,21.12
7412,Service,Bachelor,True,Rented,2,37624.63,14,1,True,0.6893063684629331,2,1.07,0.7422121537373231,0.4559848928921376,80552.76,0.47,25.59
7413,Professional,High School,True,Government,6,26680.37,20,1,False,0.695638476858019,4,0.86,0.5859377200835355,0.8728103478159333,56563.56,0.47,17.01
7414,Unskilled Worker,High School,True,Government,4,5140.68,23,5,False,0.8332288330159983,7,0.4,0.7254885557123473,0.6090345424662393,7447.25,0.69,2.04
7415,Service,High School,False,Owned,7,23985.13,23,1,True,0.8268015422224652,2,0.7,0.45210121269316184,0.3125377729889229,25715.07,0.93,13.19
7416,Business,PhD,True,Rented,5,105387.84,22,7,True,0.8366426196791198,4,1.83,0.1038237615550412,0.28992421743360636,56923.52,1.85,134.8
7417,Service,Bachelor,False,Government,2,20387.4,24,0,False,0.512030651860857,1,0.82,0.4329129300283763,0.8191527685604761,97896.93,0.21,6.97
7418,Professional,Bachelor,True,Owned,4,55397.28,16,3,True,0.6671108522474412,0,1.43,0.5486019601339323,0.6319738626384673,64654.43,0.86,51.77
7419,Professional,Bachelor,True,Owned,4,63529.81,19,2,False,0.5063286273054193,2,1.18,0.6325751904677785,0.9163347558895621,194495.55,0.33,32.58
7420,Skilled Worker,Bachelor,False,Rented,6,45503.25,38,1,False,0.6697608889177973,4,1.15,0.444166896054057,0.22790236442851106,197524.97,0.23,32.63
7421,Professional,PhD,True,Owned,2,81176.87,28,1,True,0.9204937716101529,2,2.04,0.32153878237732453,0.24595932453679173,287620.8,0.28,152.01
7422,Skilled Worker,High School,True,Government,2,15423.51,19,3,True,0.6311524444428991,2,0.73,0.18850540588484443,0.7794859351173612,30221.7,0.51,6.0
7423,Service,High School,True,Rented,5,41813.44,29,2,False,0.5882021257489548,5,0.53,0.30736257157616836,0.5115885569608563,168699.06,0.25,11.01
7424,Service,Diploma,True,Joint,2,27165.11,13,1,False,0.9616905184810361,5,0.77,0.18774858058659222,0.18549553024960735,11442.59,2.37,20.67
7425,Service,Bachelor,True,Rented,7,24986.83,15,2,False,0.614116875450614,7,1.0,0.4722700136172445,0.5628904571802275,112945.51,0.22,18.01
7426,Service,High School,True,Government,7,10067.23,27,0,False,0.7380170245178719,2,0.52,0.7384158352003103,0.9973406234292955,48474.5,0.21,3.79
7427,Professional,High School,True,Owned,2,43560.92,20,4,False,0.6679985717597201,2,1.15,0.5944278216296874,0.3129142094534332,182709.7,0.24,33.71
7428,Service,High School,True,Rented,5,78131.21,15,2,False,0.5430975573490547,1,0.64,0.5186121705164204,0.36750759319203574,47582.25,1.64,23.06
7429,Skilled Worker,Diploma,False,Rented,4,27440.48,25,2,False,0.6136138499646105,5,0.75,0.2725523292604127,0.25022108999389436,73912.85,0.37,13.36
7430,Skilled Worker,High School,True,Owned,6,19924.19,15,3,False,0.8140525012413065,4,0.68,0.8788280494369427,0.5314067481886106,38799.99,0.51,12.93
7431,Professional,PhD,True,Rented,2,75783.94,21,1,False,0.5414561178122366,2,2.18,0.6216123459599446,0.7947825978999514,241921.06,0.31,77.76
7432,Service,Diploma,True,Owned,6,26752.27,20,2,False,0.5196649911915391,4,0.63,0.6419359560990797,0.8679026902471267,56496.87,0.47,7.93
7433,Professional,Bachelor,True,Rented,7,42305.97,17,0,True,0.5801001523619007,4,1.52,0.6363921768420705,0.11680558472580337,158214.63,0.27,38.15
7434,Professional,High School,True,Rented,3,100463.67,16,2,True,0.6452110671491,4,0.88,0.3894554069810775,0.3508215882796737,159830.42,0.63,56.66
7435,Professional,High School,True,Owned,1,36387.8,16,6,False,0.8560155820082342,0,1.05,0.2705886465016427,0.680113902715838,164325.26,0.22,38.35
7436,Unskilled Worker,Bachelor,True,Owned,6,13250.81,14,7,False,0.7435554456337734,1,0.61,0.7131479638308788,0.6226448769224621,45147.13,0.29,5.11
7437,Professional,Bachelor,False,Owned,2,28215.87,23,1,False,0.7490900702372116,4,1.46,0.5436613557603331,0.30938603739829,17260.77,1.63,26.78
7438,Professional,Bachelor,False,Owned,6,89867.08,21,2,False,0.6861553682451087,3,1.39,0.4553778278935168,0.47224122313979133,354299.71,0.25,73.03
7439,Professional,Bachelor,True,Owned,2,58601.78,15,2,False,0.893084695577556,2,1.58,0.7744691233856764,0.35902564069954146,117437.15,0.5,87.85
7440,Professional,PhD,False,Owned,7,63968.16,19,0,True,0.5211100012647347,2,2.26,0.20972891209783368,0.19390533391320797,82157.1,0.78,72.27
7441,Business,Bachelor,False,Rented,1,37985.38,13,0,False,0.7935559738247694,2,1.49,0.4033972500187447,0.404183222562741,44658.12,0.85,39.67
7442,Professional,Bachelor,True,Rented,3,72045.05,14,3,False,0.979491361472216,2,1.31,0.20917621120345514,0.8466569691754257,11103.33,6.49,83.27
7443,Professional,Master,False,Rented,6,44543.92,21,0,False,0.7857287509512119,6,1.55,0.159312904683242,0.381661675604298,68704.42,0.65,48.46
7444,Business,High School,True,Owned,4,30665.24,20,5,False,0.8689708136718939,4,0.76,0.9940588079497129,0.8435905887369429,67075.28,0.46,20.89
7445,Service,High School,True,Owned,3,32936.41,18,3,False,0.574066871463764,4,0.75,0.5198107097450221,0.8760528348617754,106288.28,0.31,15.56
7446,Skilled Worker,High School,True,Owned,1,17530.89,14,4,False,0.7874279064917348,2,0.84,0.7279543127691507,0.16802704573382285,47705.31,0.37,10.22
7447,Business,High School,False,Owned,6,62417.32,15,1,False,0.6573875467133441,1,0.73,0.433357530960227,0.11875960836868103,176843.86,0.35,26.53
7448,Professional,Bachelor,True,Rented,2,22419.22,18,2,True,0.8540694374091287,3,1.39,0.669917849184028,0.41164628192358066,11481.26,1.95,30.58
7449,Skilled Worker,Bachelor,True,Owned,4,37015.29,20,2,False,0.5900416926142398,4,0.88,0.6473541056864807,0.824580514839218,26971.73,1.37,17.23
7450,Professional,Bachelor,True,Rented,3,52815.06,17,2,True,0.7882499615243639,2,1.46,0.9971662584028289,0.1870657463219116,164816.27,0.32,52.0
7451,Business,Diploma,True,Owned,3,13875.37,23,2,False,0.7568587425060878,3,0.96,0.10481496158207193,0.18879835542532178,45556.53,0.3,9.78
7452,Service,High School,True,Owned,4,15781.99,10,2,False,0.8645976648152809,3,0.57,0.7074399886021936,0.7526587714483244,58557.57,0.27,7.72
7453,Professional,Bachelor,False,Joint,3,68510.98,16,1,False,0.8341820728607277,2,1.44,0.5302605831400448,0.5032392889777111,328677.91,0.21,77.59
7454,Business,High School,True,Joint,1,23047.34,19,1,False,0.8709602833210404,3,0.94,0.8034615620039062,0.4757911142060869,5194.62,4.44,22.1
7455,Unskilled Worker,Bachelor,True,Owned,4,22271.78,23,5,False,0.9615937816688138,3,0.78,0.6248965049190344,0.45335406540230494,48624.39,0.46,17.53
7456,Unemployed,Bachelor,False,Joint,1,8890.61,27,2,False,0.7866237505222891,4,0.27,0.4123201298335326,0.29684776209457064,32453.48,0.27,2.12
7457,Business,PhD,True,Rented,4,115240.57,10,2,True,0.6996891736811239,4,2.24,0.1854336299565135,0.3130520373814458,515312.87,0.22,165.24
7458,Service,Bachelor,True,Rented,1,38791.55,26,2,False,0.7494182462312338,4,0.83,0.3088943367090815,0.12177207052016956,126087.95,0.31,27.57
7459,Professional,High School,True,Government,2,28417.94,27,5,True,0.8464421166745494,3,0.95,0.4775560850461602,0.581197409687985,109953.72,0.26,21.51
7460,Professional,Bachelor,False,Government,2,35529.11,23,0,True,0.6189064478142359,1,1.61,0.34163351305765866,0.8094363249041132,76010.63,0.47,37.04
7461,Service,High School,True,Owned,3,35280.55,20,0,True,0.5957942237060816,2,0.65,0.23520767187129718,0.7766498755631055,167530.46,0.21,14.73
7462,Service,High School,True,Rented,4,24589.96,21,3,False,0.544432689073451,4,0.52,0.15277409293736294,0.21789392646226885,67605.05,0.36,7.45
7463,Student,Bachelor,True,Joint,6,30048.76,24,4,False,0.7006452345068426,3,0.59,0.4322685140426342,0.808105188284902,53662.28,0.56,12.47
7464,Service,High School,False,Rented,4,31156.98,23,2,False,0.5386679144522508,3,0.59,0.8328754576214084,0.982074170622709,17975.09,1.73,8.83
7465,Service,Bachelor,True,Rented,1,6377.84,10,2,False,0.5573518184902421,3,0.96,0.4474411817163273,0.5091029259672348,25937.53,0.25,3.03
7466,Service,Bachelor,True,Owned,6,55868.01,22,1,False,0.9400312532622281,1,1.05,0.30903569326360536,0.5767593442835628,144849.09,0.39,50.96
7467,Unskilled Worker,Bachelor,True,Rented,3,27058.35,23,2,True,0.8001938579882697,5,0.66,0.5982433257527847,0.2537410273704665,12305.05,2.2,14.14
7468,Skilled Worker,High School,True,Rented,7,28749.18,26,2,False,0.9763964926968501,2,0.81,0.932432717669722,0.5682967643411367,107360.06,0.27,26.52
7469,Business,Diploma,True,Joint,3,14717.45,22,2,True,0.6834424036854646,2,1.13,0.7179703616177322,0.6207174740052402,3601.44,4.09,12.22
7470,Service,Bachelor,True,Rented,7,25617.68,28,0,True,0.6807996356554736,6,0.72,0.654177821556082,0.8188746788699267,41331.33,0.62,10.35
7471,Unskilled Worker,Master,False,Government,6,34024.01,25,3,False,0.9279027393470313,1,0.76,0.5471507952961484,0.5480080333031507,46311.49,0.73,20.36
7472,Professional,Bachelor,False,Government,4,26766.86,24,1,False,0.7888263867576065,5,1.44,0.17123577706602108,0.28906129315914486,132502.39,0.2,26.06
7473,Unskilled Worker,Bachelor,True,Joint,7,49362.11,21,5,False,0.7827052918066087,4,0.8,0.9157701956163699,0.8617447689398731,133885.76,0.37,31.38
7474,Business,Bachelor,True,Government,2,68569.76,12,4,True,0.7795904982455756,2,1.2,0.23630920149529416,0.5556416865303478,141635.16,0.48,54.29
7475,Service,Bachelor,True,Owned,7,26738.52,22,4,True,0.9057236987420456,4,0.92,0.27903046641713664,0.6894314406335983,50862.05,0.53,24.83
7476,Service,High School,False,Owned,4,56661.85,16,3,True,0.8369959691475877,4,0.6,0.2735366174777766,0.9327806594330974,182473.06,0.31,27.82
7477,Skilled Worker,Bachelor,True,Joint,7,43691.38,26,1,True,0.5945375144638638,1,0.85,0.6766690755023727,0.8962966757214835,12110.38,3.61,19.23
7478,Professional,Master,True,Owned,6,131269.15,29,1,True,0.8514876453865059,4,1.87,0.2187878362778309,0.5707011872325675,493104.75,0.27,231.71
7479,Unskilled Worker,Bachelor,False,Owned,4,16904.42,22,2,False,0.7715141403829321,2,0.74,0.3747028393082992,0.38036822615166443,28119.57,0.6,9.57
7480,Service,High School,False,Owned,5,29056.32,19,3,False,0.5591171795519865,3,0.73,0.26609114304380077,0.8106543479369193,16669.27,1.74,10.5
7481,Service,Bachelor,True,Owned,1,63952.59,17,5,False,0.6587295135010327,6,0.96,0.8734983566454716,0.26513798866267513,299852.0,0.21,34.36
7482,Professional,Master,True,Owned,1,119474.85,21,3,True,0.8819797478597668,1,2.14,0.1379256322484134,0.7368642176863197,399534.79,0.3,268.5
7483,Service,Master,True,Owned,5,70367.6,19,2,True,0.9644353155245097,3,1.36,0.24012462525267098,0.7190398058188422,195019.23,0.36,103.68
7484,Service,High School,True,Owned,3,42622.1,12,1,False,0.7364966636364216,3,0.74,0.10481654450131332,0.8134077885517739,98301.18,0.43,20.05
7485,Service,Master,False,Owned,6,91187.93,11,3,True,0.8568186539793758,4,1.1,0.6335915155735208,0.7684143086459698,383449.0,0.24,72.44
7486,Skilled Worker,Bachelor,True,Owned,1,11454.5,14,2,False,0.5244847803683467,3,0.83,0.41489461402245875,0.19957326767922962,39832.37,0.29,4.7
